Unnamed: 0,province,CO2_tonnes,year
1223.0,Tak,1707980.7650824334,2015
1224.0,Trang,1600787.793255219,2015
1225.0,Trat,423111.35500723455,2015
1226.0,Ubon Ratchathani,2949921.5312736263,2015
1227.0,Udon Thani,3241643.284104022,2015
1228.0,Uthai Thani,919641.5377429732,2015
1229.0,Uttaradit,1343834.088454312,2015
1230.0,Yala,1039758.764769043,2015
1231.0,Yasothon,684402.2704449153,2015
1232.0,Amnat Charoen,433303.8459426133,2016
1233.0,Ang Thong,880447.8342833351,2016
1234.0,Bangkok,24211552.414072845,2016
1235.0,Bueng Kan,379183.0218692088,2016
1236.0,Buriram,1777484.3704744077,2016
1237.0,Chachoengsao,12513466.23695833,2016
1238.0,Chainat,972155.285778182,2016
1239.0,Chaiyaphum,2453299.246557441,2016
1240.0,Chanthaburi,1447237.076613488,2016
1241.0,Chiang Mai,7992833.504022236,2016
1242.0,Chiang Rai,3647936.5930830855,2016
1243.0,Chonburi,12511966.186961727,2016
1244.0,Chumphon,1650406.461183195,2016
1245.0,Kalasin,2077787.3154452047,2016
1246.0,Kamphaeng Phet,2348100.554855912,2016
1247.0,Kanchanaburi,4806239.883631369,2016
1248.0,Khon Kaen,6273521.212940123,2016
1249.0,Krabi,1316078.8915943217,2016
1250.0,Lampang,30855813.134362843,2016
1251.0,Lamphun,1690669.1943929528,2016
1252.0,Loei,1284644.413474057,2016
1253.0,Lopburi,3761347.661419583,2016
1254.0,Mae Hong Son,816233.3056179304,2016
1255.0,Maha Sarakham,1468795.404976403,2016
1256.0,Mukdahan,762342.4331634354,2016
1257.0,Nakhon Nayok,981563.4763217658,2016
1258.0,Nakhon Pathom,4684397.21599362,2016
1259.0,Nakhon Phanom,1013700.0670347553,2016
1260.0,Nakhon Ratchasima,6942002.554432621,2016
1261.0,Nakhon Sawan,2983843.2617079024,2016
1262.0,Nakhon Si Thammarat,2987208.2717805146,2016
1263.0,Nan,1063122.8252177534,2016
1264.0,Narathiwat,1310411.1844843926,2016
1265.0,Nong Bua Lamphu,1085029.6217230868,2016
1266.0,Nong Khai,836637.0287617903,2016
1267.0,Nonthaburi,5601476.551526049,2016
1268.0,Pathum Thani,6830239.348825087,2016
1269.0,Pattani,1144434.583409337,2016
1270.0,Phang Nga,803877.6915615306,2016
1271.0,Phatthalung,935739.2552930764,2016
1272.0,Phayao,1292147.2562849205,2016
1273.0,Phetchabun,2290198.713641763,2016
1274.0,Phetchaburi,2624032.084156888,2016
1275.0,Phichit,1089236.4323214444,2016
1276.0,Phitsanulok,2460922.286332325,2016
1277.0,Phra Nakhon Si Ayutthaya,10244391.084255315,2016
1278.0,Phrae,1551423.4653038182,2016
1279.0,Phuket,2150104.190320627,2016
1280.0,Prachin Buri,5403630.400440855,2016
1281.0,Prachuap Khiri Khan,2671937.623473176,2016
1282.0,Ranong,443191.38313125895,2016
1283.0,Ratchaburi,13707296.81658235,2016
1284.0,Rayong,17988666.26037214,2016
1285.0,Roi Et,1766790.6003118728,2016
1286.0,Sa Kaeo,1545136.0979786257,2016
1287.0,Sakon Nakhon,1481493.4068591031,2016
1288.0,Samut Prakan,7881346.594196022,2016
1289.0,Samut Sakhon,2629359.344621327,2016
1290.0,Samut Songkhram,584830.7574408707,2016
1291.0,Saraburi,6388043.54403258,2016
1292.0,Satun,713581.5462194962,2016
1293.0,Sing Buri,684671.8605387163,2016
1294.0,Sisaket,1316503.33747815,2016
1295.0,Songkhla,4035564.699149489,2016
1296.0,Sukhothai,1800891.880169137,2016
1297.0,Suphan Buri,3905067.310792439,2016
1298.0,Surat Thani,3639551.395037412,2016
1299.0,Surin,1593191.7312972469,2016
1300.0,Tak,1687270.3346229745,2016
1301.0,Trang,1575344.9942718889,2016
1302.0,Trat,416562.0047686832,2016
1303.0,Ubon Ratchathani,2905434.3099597413,2016
1304.0,Udon Thani,3190165.0443598507,2016
1305.0,Uthai Thani,905024.825615202,2016
1306.0,Uttaradit,1322475.2919114493,2016
1307.0,Yala,1023386.237959125,2016
1308.0,Yasothon,673524.4326690964,2016
1309.0,Amnat Charoen,438438.3261830105,2017
1310.0,Ang Thong,889374.8199528212,2017
1311.0,Bangkok,24459998.846222486,2017
1312.0,Bueng Kan,385232.77763569256,2017
1313.0,Buriram,1795506.5369245815,2017
1314.0,Chachoengsao,12677156.74384184,2017
1315.0,Chainat,982012.106266538,2017
1316.0,Chaiyaphum,2478173.5964961965,2017
1317.0,Chanthaburi,1462472.0456980371,2017
1318.0,Chiang Mai,8076242.79262055,2017
1319.0,Chiang Rai,3692461.6841578274,2017
1320.0,Chonburi,12647704.905194482,2017
1321.0,Chumphon,1667140.1654682278,2017
1322.0,Kalasin,2098854.2961526625,2017
1323.0,Kamphaeng Phet,2372565.383701136,2017
1324.0,Kanchanaburi,4859870.601111204,2017
1325.0,Khon Kaen,6343253.22545506,2017
1326.0,Krabi,1329422.8027698132,2017
1327.0,Lampang,31276578.3913147,2017
1328.0,Lamphun,1707811.1302508593,2017
1329.0,Loei,1299684.50620407,2017
1330.0,Lopburi,3799484.5000033486,2017
1331.0,Mae Hong Son,825391.9336152675,2017
1332.0,Maha Sarakham,1483687.7301315393,2017
1333.0,Mukdahan,770753.4381811314,2017
1334.0,Nakhon Nayok,991515.687582758,2017
1335.0,Nakhon Pathom,4731895.982505365,2017
1336.0,Nakhon Phanom,1027525.5370317334,2017
1337.0,Nakhon Ratchasima,7014748.06157944,2017
1338.0,Nakhon Sawan,3014096.873166628,2017
1339.0,Nakhon Si Thammarat,3017496.000804043,2017
1340.0,Nan,1073901.9782092893,2017
1341.0,Narathiwat,1324254.47196826,2017
1342.0,Nong Bua Lamphu,1096030.8912306747,2017
1343.0,Nong Khai,857552.39029957,2017
1344.0,Nonthaburi,5658270.7171178,2017
1345.0,Pathum Thani,6899545.504290712,2017
1346.0,Pattani,1156038.1688454808,2017
1347.0,Phang Nga,812028.3215856507,2017
1348.0,Phatthalung,945226.8484835608,2017
1349.0,Phayao,1305248.521469501,2017
1350.0,Phetchabun,2313419.3636581004,2017
1351.0,Phetchaburi,2650637.518074442,2017
1352.0,Phichit,1100280.3552695778,2017
1353.0,Phitsanulok,2485873.927825917,2017
1354.0,Phra Nakhon Si Ayutthaya,10367821.06401438,2017
1355.0,Phrae,1567153.56784986,2017
1356.0,Phuket,2171915.0702030705,2017
1357.0,Prachin Buri,5471256.830075484,2017
1358.0,Prachuap Khiri Khan,2699814.078720572,2017
1359.0,Ranong,449519.6043461997,2017
1360.0,Ratchaburi,13885943.744714089,2017
1361.0,Rayong,18210260.611992087,2017
1362.0,Roi Et,1784704.3410377763,2017
1363.0,Sa Kaeo,1561797.8704329804,2017
1364.0,Sakon Nakhon,1496514.4786658925,2017
1365.0,Samut Prakan,7966638.981919509,2017
1366.0,Samut Sakhon,2656037.437391856,2017
1367.0,Samut Songkhram,590760.4399645767,2017
1368.0,Saraburi,6463263.782484324,2017
1369.0,Satun,720956.7260639064,2017
1370.0,Sing Buri,691613.8457886061,2017
1371.0,Sisaket,1329851.5516423096,2017
1372.0,Songkhla,4076761.309594348,2017
1373.0,Sukhothai,1819151.379041976,2017
1374.0,Suphan Buri,3944661.3442164175,2017
1375.0,Surat Thani,3677388.409751021,2017
1376.0,Surin,1609630.6330030088,2017
1377.0,Tak,1711555.112975575,2017
1378.0,Trang,1591317.6405205957,2017
1379.0,Trat,420981.3527899911,2017
1380.0,Ubon Ratchathani,2937567.765721636,2017
1381.0,Udon Thani,3222554.584664716,2017
1382.0,Uthai Thani,914201.0007603992,2017
1383.0,Uttaradit,1335884.0562146448,2017
1384.0,Yala,1033825.7200625088,2017
1385.0,Yasothon,680353.3925590315,2017
1386.0,Amnat Charoen,423735.515685874,2018
1387.0,Ang Thong,857194.7564249476,2018
1388.0,Bangkok,23575179.87309546,2018
1389.0,Bueng Kan,374748.667752974,2018
1390.0,Buriram,1730540.098590087,2018
1391.0,Chachoengsao,12221097.349513808,2018
1392.0,Chainat,946480.166857315,2018
1393.0,Chaiyaphum,2388506.358792691,2018
1394.0,Chanthaburi,1410434.9616704057,2018
1395.0,Chiang Mai,7787606.392618152,2018
1396.0,Chiang Rai,3570667.630504627,2018
1397.0,Chonburi,12190711.2544085,2018
1398.0,Chumphon,1606818.38285244,2018
1399.0,Kalasin,2022911.8892557945,2018
1400.0,Kamphaeng Phet,2286766.389161404,2018
1401.0,Kanchanaburi,4685932.417485773,2018
1402.0,Khon Kaen,6114175.06136348,2018
1403.0,Krabi,1281320.5745493828,2018
1404.0,Lampang,30152630.272536527,2018
1405.0,Lamphun,1646017.7568273705,2018
1406.0,Loei,1255813.274024305,2018
1407.0,Lopburi,3662008.545817863,2018
1408.0,Mae Hong Son,796887.8555935785,2018
1409.0,Maha Sarakham,1430003.7668185912,2018
1410.0,Mukdahan,743933.0987982716,2018
1411.0,Nakhon Nayok,955639.882508214,2018
1412.0,Nakhon Pathom,4560682.990237309,2018
1413.0,Nakhon Phanom,995904.3075276328,2018
1414.0,Nakhon Ratchasima,6761103.811398626,2018
1415.0,Nakhon Sawan,2905038.435409704,2018
1416.0,Nakhon Si Thammarat,2908314.5733019537,2018
1417.0,Nan,1035045.207029728,2018
1418.0,Narathiwat,1283283.9340365117,2018
1419.0,Nong Bua Lamphu,1056373.4339385936,2018
1420.0,Nong Khai,846001.0598075165,2018
1421.0,Nonthaburi,5453538.688518498,2018
1422.0,Pathum Thani,6649904.510524481,2018
1423.0,Pattani,1114209.480811784,2018
1424.0,Phang Nga,782646.8703246054,2018
1425.0,Phatthalung,911025.9025718296,2018
1426.0,Phayao,1258020.9863146665,2018
1427.0,Phetchabun,2229713.3934549587,2018
1428.0,Phetchaburi,2554730.053907143,2018
1429.0,Phichit,1060469.1407564287,2018
1430.0,Phitsanulok,2395928.068877093,2018
1431.0,Phra Nakhon Si Ayutthaya,9994084.704320705,2018
1432.0,Phrae,1510449.577721184,2018
1433.0,Phuket,2093329.8878005813,2018
1434.0,Prachin Buri,5274210.626505909,2018
1435.0,Prachuap Khiri Khan,2603357.545343477,2018
1436.0,Ranong,436128.9425629623,2018
1437.0,Ratchaburi,13386351.370516809,2018
1438.0,Rayong,17554169.44946761,2018
1439.0,Roi Et,1720128.7556686758,2018
1440.0,Sa Kaeo,1506847.12168042,2018
1441.0,Sakon Nakhon,1442366.40729072,2018
1442.0,Samut Prakan,7678769.071268965,2018
1443.0,Samut Sakhon,2559935.925621021,2018
1444.0,Samut Songkhram,569385.0783308906,2018
1445.0,Saraburi,6230153.069131795,2018
1446.0,Satun,696617.4480308201,2018
1447.0,Sing Buri,666589.326446908,2018
1448.0,Sisaket,1281733.810609463,2018
1449.0,Songkhla,3932131.3520046887,2018
1450.0,Sukhothai,1753329.4034526676,2018
1451.0,Suphan Buri,3801932.485401373,2018
1452.0,Surat Thani,3544397.1933140843,2018
1453.0,Surin,1551836.671083178,2018
1454.0,Tak,1660870.4848340005,2018
1455.0,Trang,1533739.326784331,2018
1456.0,Trat,406055.7672719035,2018
1457.0,Ubon Ratchathani,2835468.8699428323,2018
1458.0,Udon Thani,3105956.7149923947,2018
1459.0,Uthai Thani,881122.6566339845,2018
1460.0,Uttaradit,1287548.0423316937,2018
1461.0,Yala,997207.5236345894,2018
1462.0,Yasothon,655736.3077109065,2018
1463.0,Amnat Charoen,438503.5366590557,2019
1464.0,Ang Thong,884314.127465785,2019
1465.0,Bangkok,24320324.230844,2019
1466.0,Bueng Kan,390657.5674828239,2019
1467.0,Buriram,1785289.802522618,2019
1468.0,Chachoengsao,12598892.674518757,2019
1469.0,Chainat,976424.2921098724,2019
1470.0,Chaiyaphum,2464072.3718322227,2019
1471.0,Chanthaburi,1456088.8597516017,2019
1472.0,Chiang Mai,8038163.456474465,2019
1473.0,Chiang Rai,3697488.3539736383,2019
1474.0,Chonburi,12574259.298220122,2019
1475.0,Chumphon,1657653.8593521623,2019
1476.0,Kalasin,2086911.4628264632,2019
1477.0,Kamphaeng Phet,2358955.6920200684,2019
1478.0,Kanchanaburi,4835166.567546224,2019
1479.0,Khon Kaen,6306139.542422596,2019
1480.0,Krabi,1321858.163146892,2019
1481.0,Lampang,31080643.72873662,2019
1482.0,Lamphun,1698093.397525271,2019
1483.0,Loei,1299270.5725543622,2019
1484.0,Lopburi,3777864.794550541,2019
1485.0,Mae Hong Son,823691.0427779936,2019
1486.0,Maha Sarakham,1475245.29806467,2019
1487.0,Mukdahan,768721.704184782,2019
1488.0,Nakhon Nayok,985873.7967725544,2019
1489.0,Nakhon Pathom,4704970.198589543,2019
1490.0,Nakhon Phanom,1033931.841462893,2019
1491.0,Nakhon Ratchasima,6974440.142489619,2019
1492.0,Nakhon Sawan,2996946.15539284,2019
1493.0,Nakhon Si Thammarat,3000325.941262542,2019
1494.0,Nan,1067791.2956941451,2019
1495.0,Narathiwat,1322829.761550063,2019
1496.0,Nong Bua Lamphu,1089794.2913060335,2019
1497.0,Nong Khai,895615.9732776742,2019
1498.0,Nonthaburi,5626074.205636137,2019
1499.0,Pathum Thani,6860277.037489481,2019
1500.0,Pattani,1149460.1171574052,2019
1501.0,Phang Nga,807407.7443156256,2019
1502.0,Phatthalung,939848.3483180234,2019
1503.0,Phayao,1297821.4374425097,2019
1504.0,Phetchabun,2300255.618467742,2019
1505.0,Phetchaburi,2635554.946016931,2019
1506.0,Phichit,1094019.575401856,2019
1507.0,Phitsanulok,2471728.886210851,2019
1508.0,Phra Nakhon Si Ayutthaya,10305569.893694293,2019
1509.0,Phrae,1558236.2015839466,2019
1510.0,Phuket,2159554.735241227,2019
1511.0,Prachin Buri,5437987.163932069,2019
1512.0,Prachuap Khiri Khan,2687164.172970088,2019
1513.0,Ranong,453298.7702372925,2019
1514.0,Ratchaburi,13800326.660382291,2019
1515.0,Rayong,18100114.569343675,2019
1516.0,Roi Et,1774549.0732783016,2019
1517.0,Sa Kaeo,1556349.2402126072,2019
1518.0,Sakon Nakhon,1487999.0594273324,2019
1519.0,Samut Prakan,7920411.441108642,2019
1520.0,Samut Sakhon,2640921.034683188,2019
1521.0,Samut Songkhram,587398.9137720752,2019
1522.0,Saraburi,6424746.842112886,2019
1523.0,Satun,718391.4731558466,2019
1524.0,Sing Buri,687678.4467382068,2019
1525.0,Sisaket,1322284.4729994105,2019
1526.0,Songkhla,4056085.5047321,2019
1527.0,Sukhothai,1808800.1016439323,2019
1528.0,Suphan Buri,3922215.558312564,2019
1529.0,Surat Thani,3656307.788262456,2019
1530.0,Surin,1601457.028999688,2019
1531.0,Tak,1726607.1027342554,2019
1532.0,Trang,1582262.7760063356,2019
1533.0,Trat,419262.093095314,2019
1534.0,Ubon Ratchathani,2930091.6583577767,2019
1535.0,Udon Thani,3204210.3817440984,2019
1536.0,Uthai Thani,908999.0430168952,2019
1537.0,Uttaradit,1328282.651730494,2019
1538.0,Yala,1028636.8702827138,2019
1539.0,Yasothon,676482.0674142232,2019
1617.0,Amnat Charoen,441551.0333763447,2021
1618.0,Ang Thong,890156.1162987308,2021
1619.0,Bangkok,24469957.783088867,2021
1620.0,Bueng Kan,393686.5424781861,2021
1621.0,Buriram,1797083.850791915,2021
1622.0,Chachoengsao,12545007.976975828,2021
1623.0,Chainat,982874.7824456706,2021
1624.0,Chaiyaphum,2480350.618009572,2021
1625.0,Chanthaburi,1465822.188744967,2021
1626.0,Chiang Mai,8091414.669324108,2021
1627.0,Chiang Rai,3723446.9497929416,2021
1628.0,Chonburi,12624261.288394164,2021
1629.0,Chumphon,1668604.669703552,2021
1630.0,Kalasin,2100698.0942937434,2021
1631.0,Kamphaeng Phet,2372092.134814097,2021
1632.0,Kanchanaburi,4852945.045413239,2021
1633.0,Khon Kaen,6324990.834603413,2021
1634.0,Krabi,1330590.6706583365,2021
1635.0,Lampang,30884045.94611846,2021
1636.0,Lamphun,1709311.400531285,2021
1637.0,Loei,1308227.6227166844,2021
1638.0,Lopburi,3802822.266541469,2021
1639.0,Mae Hong Son,829254.147200941,2021
1640.0,Maha Sarakham,1484991.1177619228,2021
1641.0,Mukdahan,773938.5776383018,2021
1642.0,Nakhon Nayok,992386.7126341877,2021
1643.0,Nakhon Pathom,4736041.185173939,2021
1644.0,Nakhon Phanom,1041483.2513557546,2021
1645.0,Nakhon Ratchasima,7011726.825851757,2021
1646.0,Nakhon Sawan,3016744.692596519,2021
1647.0,Nakhon Si Thammarat,3020146.7854154096,2021
1648.0,Nan,1074845.377871848,2021
1649.0,Narathiwat,1334309.661512758,2021
1650.0,Nong Bua Lamphu,1096993.7309388658,2021
1651.0,Nong Khai,904059.5404899196,2021
1652.0,Nonthaburi,5663241.391173108,2021
1653.0,Pathum Thani,6905398.817591866,2021
1654.0,Pattani,1157053.7229385108,2021
1655.0,Phang Nga,812741.6708801432,2021
1656.0,Phatthalung,946057.2095346886,2021
1657.0,Phayao,1306395.153434449,2021
1658.0,Phetchabun,2315451.652565801,2021
1659.0,Phetchaburi,2652966.044618372,2021
1660.0,Phichit,1101246.928134607,2021
1661.0,Phitsanulok,2488057.7125483765,2021
1662.0,Phra Nakhon Si Ayutthaya,10300797.665538302,2021
1663.0,Phrae,1568530.2785838903,2021
1664.0,Phuket,2173781.473648701,2021
1665.0,Prachin Buri,5426095.736642412,2021
1666.0,Prachuap Khiri Khan,2705075.8268451155,2021
1667.0,Ranong,456666.25939468027,2021
1668.0,Ratchaburi,13743756.49250124,2021
1669.0,Rayong,18073669.24477987,2021
1670.0,Roi Et,1786272.1652465763,2021
1671.0,Sa Kaeo,1566833.1697346673,2021
1672.0,Sakon Nakhon,1497829.1341923869,2021
1673.0,Samut Prakan,7952689.204364104,2021
1674.0,Samut Sakhon,2658298.139100973,2021
1675.0,Samut Songkhram,591279.4101046004,2021
1676.0,Saraburi,6428265.873421047,2021
1677.0,Satun,723826.8280768893,2021
1678.0,Sing Buri,692221.4135734143,2021
1679.0,Sisaket,1331019.7973714452,2021
1680.0,Songkhla,4083833.574645421,2021
1681.0,Sukhothai,1820749.463409432,2021
1682.0,Suphan Buri,3948126.642634805,2021
1683.0,Surat Thani,3676979.383086087,2021
1684.0,Surin,1612094.6214105266,2021
1685.0,Tak,1739472.2579621042,2021
1686.0,Trang,1592715.5787842302,2021
1687.0,Trat,422071.62621418666,2021
1688.0,Ubon Ratchathani,2949992.1987769264,2021
1689.0,Udon Thani,3225214.264444568,2021
1690.0,Uthai Thani,915004.106135022,2021
1691.0,Uttaradit,1337057.6016424336,2021
1692.0,Yala,1035743.5015624458,2021
1693.0,Yasothon,680951.0682870164,2021
1694.0,Amnat Charoen,441118.18742232776,2022
1695.0,Ang Thong,889738.2194566326,2022
1696.0,Bangkok,24462939.300656665,2022
1697.0,Bueng Kan,392830.6259594312,2022
1698.0,Buriram,1796240.183438581,2022
1699.0,Chachoengsao,12594665.852049576,2022
1700.0,Chainat,982413.3576285556,2022
1701.0,Chaiyaphum,2479186.1808562446,2022
1702.0,Chanthaburi,1464963.2394636956,2022
1703.0,Chiang Mai,8087048.5084874,2022
1704.0,Chiang Rai,3719404.850956364,2022
1705.0,Chonburi,12631730.277491214,2022
1706.0,Chumphon,1667821.3195117454,2022
1707.0,Kalasin,2099711.8909987924,2022
1708.0,Kamphaeng Phet,2371969.982117734,2022
1709.0,Kanchanaburi,4856173.821902355,2022
1710.0,Khon Kaen,6331261.494951605,2022
1711.0,Krabi,1329966.005324636,2022
1712.0,Lampang,31032371.326023348,2022
1713.0,Lamphun,1708508.9385662267,2022
1714.0,Loei,1307019.5439536765,2022
1715.0,Lopburi,3801036.9734870447,2022
1716.0,Mae Hong Son,828622.8822955699,2022
1717.0,Maha Sarakham,1484293.966746695,2022
1718.0,Mukdahan,773367.8392663812,2022
1719.0,Nakhon Nayok,991920.8226195668,2022
1720.0,Nakhon Pathom,4733822.302054507,2022
1721.0,Nakhon Phanom,1039914.7301046266,2022
1722.0,Nakhon Ratchasima,7011995.235317465,2022
1723.0,Nakhon Sawan,3015328.43690156,2022
1724.0,Nakhon Si Thammarat,3018728.9333097013,2022
1725.0,Nan,1074340.7759076708,2022
1726.0,Narathiwat,1337377.7651959215,2022
1727.0,Nong Bua Lamphu,1096478.7307756527,2022
1728.0,Nong Khai,899851.5266659297,2022
1729.0,Nonthaburi,5660582.700418313,2022
1730.0,Pathum Thani,6902237.529249352,2022
1731.0,Pattani,1156510.527386678,2022
1732.0,Phang Nga,812360.1173367471,2022
1733.0,Phatthalung,945613.0692498029,2022
1734.0,Phayao,1305781.8471843605,2022
1735.0,Phetchabun,2314364.6296953703,2022
1736.0,Phetchaburi,2651720.5712417127,2022
1737.0,Phichit,1100729.9315167945,2022
1738.0,Phitsanulok,2486889.657604825,2022
1739.0,Phra Nakhon Si Ayutthaya,10325475.475096632,2022
1740.0,Phrae,1567793.9092819293,2022
1741.0,Phuket,2172777.059225369,2022
1742.0,Prachin Buri,5442919.191416549,2022
1743.0,Prachuap Khiri Khan,2703566.898705775,2022
1744.0,Ranong,455893.5368971567,2022
1745.0,Ratchaburi,13797154.788143476,2022
1746.0,Rayong,18124337.94335592,2022
1747.0,Roi Et,1785433.573309111,2022
1748.0,Sa Kaeo,1565794.6629642914,2022
1749.0,Sakon Nakhon,1497125.9564334794,2022
1750.0,Samut Prakan,7957076.700222382,2022
1751.0,Samut Sakhon,2657078.2967350585,2022
1752.0,Samut Songkhram,591001.8252100387,2022
1753.0,Saraburi,6441016.74213258,2022
1754.0,Satun,724416.3799550025,2022
1755.0,Sing Buri,691896.4398740053,2022
1756.0,Sisaket,1330394.9305693216,2022
1757.0,Songkhla,4083519.7139842384,2022
1758.0,Sukhothai,1819894.6866977192,2022
1759.0,Suphan Buri,3946273.137845658,2022
1760.0,Surat Thani,3676664.079308826,2022
1761.0,Surin,1611250.973401532,2022
1762.0,Tak,1736471.3791734355,2022
1763.0,Trang,1591967.8554563725,2022
1764.0,Trat,421813.90109354304,2022
1765.0,Ubon Ratchathani,2947793.2501736893,2022
1766.0,Udon Thani,3223766.533865028,2022
1767.0,Uthai Thani,914574.5444409228,2022
1768.0,Uttaradit,1336429.9001732406,2022
1769.0,Yala,1035676.7335750333,2022
1770.0,Yasothon,680631.3856326279,2022
,Amnat Charoen,399526.18561452365,2020
,Ang Thong,805082.379696106,2020
,Bangkok,22133179.361083347,2020
,Bueng Kan,356581.7420822654,2020
,Buriram,1625333.4862102082,2020
,Chachoengsao,11369141.722611915,2020
,Chainat,888939.7655625533,2020
,Chaiyaphum,2243299.2843493503,2020
,Chanthaburi,1325863.53398717,2020
,Chiang Mai,7318696.576045824,2020
,Chiang Rai,3369370.0388425007,2020
,Chonburi,11423305.42971466,2020
,Chumphon,1509133.27923635,2020
,Kalasin,1899930.7997735145,2020
,Kamphaeng Phet,2145799.2306475057,2020
,Kanchanaburi,4391806.126359635,2020
,Khon Kaen,5724340.202871879,2020
,Krabi,1203423.853739916,2020
,Lampang,28000063.56859791,2020
,Lamphun,1545949.59824488,2020
,Loei,1183691.8672219983,2020
,Lopburi,3439380.063758762,2020
,Mae Hong Son,750215.0202983705,2020
,Maha Sarakham,1343067.9871109582,2020
,Mukdahan,700132.807790972,2020
,Nakhon Nayok,897542.6245115151,2020
,Nakhon Pathom,4283411.541332177,2020
,Nakhon Phanom,942784.2337626872,2020
,Nakhon Ratchasima,6343083.505901292,2020
,Nakhon Sawan,2728429.2634830987,2020
,Nakhon Si Thammarat,2731506.212642368,2020
,Nan,972120.5743650516,2020
,Narathiwat,1205089.4355414617,2020
,Nong Bua Lamphu,992152.1715492292,2020
,Nong Khai,820591.5377014305,2020
,Nonthaburi,5121995.761180381,2020
,Pathum Thani,6245471.560268655,2020
,Pattani,1046472.1274714008,2020
,Phang Nga,735066.5650773301,2020
,Phatthalung,855640.910631436,2020
,Phayao,1181540.7434056513,2020
,Phetchabun,2094159.9939620984,2020
,Phetchaburi,2399417.5612454163,2020
,Phichit,995998.8833576604,2020
,Phitsanulok,2250269.800739713,2020
,Phra Nakhon Si Ayutthaya,9328596.739935037,2020
,Phrae,1418623.168389421,2020
,Phuket,1966036.1687106013,2020
,Prachin Buri,4915563.642846547,2020
,Prachuap Khiri Khan,2446732.479779858,2020
,Ranong,413454.9241763847,2020
,Ratchaburi,12455112.023394428,2020
,Rayong,16370917.984485555,2020
,Roi Et,1615555.0922297237,2020
,Sa Kaeo,1417323.207677123,2020
,Sakon Nakhon,1354679.0529839122,2020
,Samut Prakan,7196011.66651734,2020
,Samut Sakhon,2404251.7483768426,2020
,Samut Songkhram,534769.8295055355,2020
,Saraburi,5820457.889275301,2020
,Satun,654222.3350728933,2020
,Sing Buri,626064.6341706779,2020
,Sisaket,1203811.967979207,2020
,Songkhla,3692862.3376375856,2020
,Sukhothai,1646737.336044934,2020
,Suphan Buri,3570797.455300288,2020
,Surat Thani,3326150.474524024,2020
,Surin,1458091.3339695109,2020
,Tak,1574922.0176127912,2020
,Trang,1440497.0377036538,2020
,Trat,381779.729726495,2020
,Ubon Ratchathani,2668687.7724614865,2020
,Udon Thani,2917002.6318612336,2020/
,Uthai Thani,827555.6055530278,2020
,Uttaradit,1209272.729205059,2020
,Yala,936562.9409618854,2020
,Yasothon,615871.4146917547,2020
